,estacion,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,usuarios,estaciones,cambios,carga_restante,usuarios_be
429,15225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.22950819672131148,19.92987182623292,1
430,15226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,810,50,0.03278688524590164,25.1944904039291,1
431,15227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.5901639344262295,0.0,0.0,0.6229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,50,1.4098360655737705,22.412995780761968,5
432,15228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.6229508196721312,810,50,0.7868852459016393,27.759718156988388,3
433,15229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.06557377049180328,0.0,0.0,0.03278688524590164,0.0,0.0,810,50,0.13114754098360656,14.95085642129768,3
434,15230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.32786885245901637,10.628667707884366,4
435,15231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.03278688524590164,28.542967991628576,1
436,15232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,810,50,0.36065573770491804,28.685741216586973,3
437,15233,0.0,0.0,0.29508196721311475,0.0,0.0,0.0,0.0,0.09836065573770492,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,810,50,0.7868852459016393,25.73214063184842,5
438,15234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29508196721311475,0.0,0.0,0.0,0.09836065573770492,0.0,810,50,0.39344262295081966,31.908423754856667,2
439,15235,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.03278688524590164,0.1,1
440,15236,0.0,0.0,0.06557377049180328,0.0,0.03278688524590164,0.03278688524590164,0.819672131147541,0.5245901639344263,1.8688524590163935,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.8524590163934426,0.13114754098360656,0.03278688524590164,0.0,0.0,0.19672131147540983,0.03278688524590164,0.03278688524590164,810,50,4.655737704918033,7.959638296775206,30
441,15237,0.0,0.0,0.13114754098360656,0.0,0.03278688524590164,0.0,0.819672131147541,0.06557377049180328,0.4918032786885246,0.03278688524590164,0.0,0.0,0.0,0.0,0.7540983606557377,0.819672131147541,0.9180327868852459,0.6557377049180327,0.5245901639344263,0.0,0.06557377049180328,0.03278688524590164,0.0,0.0,810,50,5.344262295081967,16.1210370771072,33
442,15238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.39344262295081966,26.61842074398569,2
443,15239,0.0,0.0,0.0,0.0,0.29508196721311475,0.03278688524590164,0.0,0.03278688524590164,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,810,50,0.5901639344262295,14.294090162783728,6
444,15240,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.29508196721311475,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.5901639344262295,0.0,0.0,0.22950819672131148,0.0,0.0,0.0,0.0,810,50,1.4098360655737705,19.169460602633066,5
445,15241,0.0,0.09836065573770492,0.0,0.0,0.0,0.9836065573770492,1.1475409836065573,0.03278688524590164,2.5901639344262297,0.36065573770491804,0.6885245901639344,0.19672131147540983,0.0,0.7540983606557377,2.0655737704918034,2.918032786885246,2.0327868852459017,1.7049180327868851,1.278688524590164,2.622950819672131,0.22950819672131148,0.32786885245901637,0.4918032786885246,0.6229508196721312,810,50,21.147540983606557,19.3834068782815,67
446,15242,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.29508196721311475,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.13114754098360656,0.8852459016393442,0.6885245901639344,0.0,0.0,0.0,0.0,0.0,810,50,2.5245901639344264,12.68547406314288,8
447,15243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.19672131147540983,0.0,0.0,0.0,0.0,0.4918032786885246,0.03278688524590164,0.39344262295081966,0.13114754098360656,0.32786885245901637,0.0,0.09836065573770492,0.16393442622950818,0.0,810,50,2.0,23.210074364349033,12
448,15244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,50,0.03278688524590164,0.1,1
449,15245,0.0,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.6885245901639344,0.22950819672131148,0.09836065573770492,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.4262295081967213,0.5245901639344263,0.5901639344262295,0.16393442622950818,0.6885245901639344,0.0,0.0,0.7213114754098361,0.03278688524590164,810,50,4.295081967213115,12.753363409752682,29
450,15196,1.0163934426229508,1.0491803278688525,0.16393442622950818,0.0,0.03278688524590164,1.1147540983606556,5.868852459016393,3.7704918032786887,1.2459016393442623,3.8360655737704916,0.09836065573770492,0.19672131147540983,0.6229508196721312,1.3770491803278688,2.7868852459016393,4.163934426229508,5.016393442622951,3.8688524590163933,2.0327868852459017,1.2459016393442623,1.3770491803278688,0.9508196721311475,1.2131147540983607,1.6721311475409837,1400,50,44.721311475409834,8.966375832610856,222
451,15197,0.0,0.36065573770491804,0.13114754098360656,0.5901639344262295,0.6557377049180327,0.0,0.6885245901639344,1.7377049180327868,0.7213114754098361,0.9836065573770492,0.9180327868852459,0.32786885245901637,0.0,0.13114754098360656,1.9344262295081966,2.622950819672131,4.131147540983607,1.3442622950819672,0.5901639344262295,0.9180327868852459,0.9180327868852459,1.6721311475409837,0.19672131147540983,0.0,1400,50,21.57377049180328,18.14564109507695,69
452,15198,0.0,0.6885245901639344,0.32786885245901637,1.2131147540983607,0.0,1.3770491803278688,1.901639344262295,1.6065573770491803,3.2459016393442623,1.639344262295082,0.26229508196721313,0.36065573770491804,0.19672131147540983,0.06557377049180328,0.26229508196721313,1.4098360655737705,4.229508196721311,3.180327868852459,2.19672131147541,0.36065573770491804,0.9508196721311475,0.0,0.16393442622950818,0.16393442622950818,1400,50,25.80327868852459,18.53758259242728,105
453,15199,0.19672131147540983,0.4262295081967213,0.0,0.0,0.29508196721311475,0.6557377049180327,1.5081967213114753,1.8032786885245902,0.4918032786885246,0.9180327868852459,0.22950819672131148,0.0,0.03278688524590164,0.8524590163934426,0.36065573770491804,1.901639344262295,2.9508196721311477,1.2131147540983607,0.13114754098360656,0.13114754098360656,0.32786885245901637,0.7213114754098361,0.0,0.0,1400,50,15.147540983606557,15.463226061075572,66
454,15200,0.0,0.0,0.32786885245901637,0.0,0.0,0.45901639344262296,0.7213114754098361,0.13114754098360656,0.0,0.0,0.0,0.03278688524590164,0.03278688524590164,0.4262295081967213,0.0,0.5573770491803278,0.8524590163934426,0.06557377049180328,0.13114754098360656,0.0,0.0,0.0,0.32786885245901637,0.13114754098360656,1400,50,4.19672131147541,17.39062789125688,26
455,15201,0.36065573770491804,0.0,0.03278688524590164,0.0,0.03278688524590164,2.360655737704918,3.4754098360655736,3.0491803278688523,4.0,0.45901639344262296,0.6885245901639344,0.0,0.03278688524590164,0.4262295081967213,1.2459016393442623,2.819672131147541,3.6065573770491803,3.278688524590164,2.2950819672131146,1.901639344262295,0.06557377049180328,0.5901639344262295,0.03278688524590164,0.29508196721311475,1400,50,31.049180327868854,11.847343103445795,116
456,15202,0.6557377049180327,0.22950819672131148,0.13114754098360656,0.0,0.0,0.32786885245901637,0.9508196721311475,0.7540983606557377,0.09836065573770492,0.32786885245901637,0.0,0.0,0.03278688524590164,0.4918032786885246,0.06557377049180328,0.06557377049180328,0.7868852459016393,0.13114754098360656,0.29508196721311475,0.32786885245901637,0.36065573770491804,0.29508196721311475,0.13114754098360656,0.32786885245901637,1400,50,6.786885245901639,21.80255074262918,35
457,15203,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.26229508196721313,0.7213114754098361,0.19672131147540983,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,1.0163934426229508,0.06557377049180328,0.0,1.0819672131147542,0.09836065573770492,1.0163934426229508,0.29508196721311475,0.0,0.0,0.9180327868852459,1400,50,5.836065573770492,22.734016704825365,28
458,15204,1.4098360655737705,1.8688524590163935,0.9836065573770492,1.278688524590164,1.3114754098360655,3.2131147540983607,8.262295081967213,2.7540983606557377,3.1147540983606556,1.4754098360655739,2.9508196721311477,0.9836065573770492,0.7540983606557377,1.7704918032786885,3.80327868852459,7.442622950819672,2.8524590163934427,5.934426229508197,5.147540983606557,3.081967213114754,0.6229508196721312,1.2459016393442623,2.0655737704918034,2.5901639344262297,1400,50,66.91803278688525,9.86514836435582,340
459,15205,0.19672131147540983,0.03278688524590164,0.13114754098360656,0.0,0.0,1.1147540983606556,0.9836065573770492,0.32786885245901637,1.2459016393442623,0.19672131147540983,0.0,0.0,0.8852459016393442,0.36065573770491804,0.16393442622950818,0.7213114754098361,1.1475409836065573,0.6229508196721312,0.819672131147541,0.5901639344262295,0.0,0.7213114754098361,0.39344262295081966,0.6229508196721312,1400,50,11.278688524590164,15.954904069474255,68
460,15206,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.7540983606557377,0.6885245901639344,0.22950819672131148,0.03278688524590164,0.0,0.0,0.0,0.29508196721311475,0.45901639344262296,0.5901639344262295,0.7213114754098361,0.6229508196721312,0.36065573770491804,0.7213114754098361,0.0,0.19672131147540983,0.0,0.6557377049180327,1400,50,6.557377049180328,13.409766869464292,26
461,15207,0.0,0.0,0.0,0.0,0.0,0.0,0.5573770491803278,0.39344262295081966,0.13114754098360656,0.19672131147540983,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.09836065573770492,0.03278688524590164,0.06557377049180328,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,1400,50,1.5737704918032787,13.981239186676662,14
462,15208,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36065573770491804,0.9180327868852459,0.8524590163934426,0.32786885245901637,0.0,0.0,0.0,0.6229508196721312,0.6557377049180327,0.6885245901639344,1400,50,4.754098360655738,28.705262421709474,16
463,15209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.03278688524590164,0.0,0.0,0.0,0.6885245901639344,0.0,0.0,0.0,0.0,1400,50,1.1147540983606556,26.00623315945075,6
464,15210,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.13114754098360656,0.03278688524590164,0.03278688524590164,0.06557377049180328,0.0,0.0,0.6229508196721312,0.0,0.16393442622950818,0.06557377049180328,0.0,0.6229508196721312,0.0,0.0,0.03278688524590164,0.0,0.0,1400,50,1.8688524590163935,21.818745761409684,13
465,15211,0.0,0.0,0.0,0.0,0.0,0.39344262295081966,0.03278688524590164,0.6557377049180327,1.278688524590164,0.6557377049180327,0.0,0.0,0.03278688524590164,0.03278688524590164,0.13114754098360656,0.0,0.0,0.03278688524590164,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,1400,50,3.3114754098360657,14.805222041245846,18
466,15212,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.9180327868852459,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,1400,50,1.901639344262295,15.195407928661481,5
467,15213,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.19672131147540983,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.0,1400,50,1.540983606557377,24.520151916188027,9
468,15214,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540983,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,50,0.36065573770491804,11.77978879411998,3
469,15215,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.4262295081967213,0.0,0.4262295081967213,0.36065573770491804,0.0,0.0,0.0,0.0,0.0,1400,50,1.3770491803278688,17.620671859581176,11
470,15216,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,50,0.16393442622950818,5.536366941162425,2
471,15217,0.06557377049180328,0.0,0.13114754098360656,0.0,0.03278688524590164,0.9508196721311475,1.4098360655737705,3.1147540983606556,0.9508196721311475,1.0819672131147542,0.0,0.0,0.39344262295081966,0.16393442622950818,0.8852459016393442,0.7868852459016393,1.8032786885245902,0.4918032786885246,0.7213114754098361,0.7540983606557377,0.4918032786885246,0.22950819672131148,0.32786885245901637,0.32786885245901637,1400,50,15.114754098360656,7.983054773702349,73
472,15218,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.9836065573770492,0.5901639344262295,0.0,0.6557377049180327,0.0,0.0,0.0,0.4918032786885246,0.45901639344262296,1.0491803278688525,1.901639344262295,2.2295081967213113,1.5081967213114753,0.9180327868852459,0.13114754098360656,0.0,0.8524590163934426,0.06557377049180328,1400,50,11.868852459016393,24.301825959935403,43
473,15219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,50,0.22950819672131148,18.57989436575234,2
474,15220,0.45901639344262296,0.13114754098360656,0.32786885245901637,0.4262295081967213,0.39344262295081966,0.36065573770491804,3.3114754098360657,0.36065573770491804,0.819672131147541,0.7213114754098361,0.29508196721311475,0.13114754098360656,0.19672131147540983,0.5573770491803278,1.3770491803278688,3.8360655737704916,1.9672131147540983,2.9508196721311477,2.6885245901639343,1.8032786885245902,0.19672131147540983,0.13114754098360656,0.5573770491803278,0.06557377049180328,1400,50,24.065573770491802,17.359204789130654,126
