,usuarios,estaciones,cambios,carga_restante,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
108,970,50,295.11475409836066,14.140447104713537,3.6721311475409837,3.3114754098360657,3.0491803278688523,2.459016393442623,3.540983606557377,11.934426229508198,27.24590163934426,22.098360655737704,19.114754098360656,10.721311475409836,3.3114754098360657,1.7049180327868851,2.7540983606557377,8.131147540983607,13.704918032786885,34.295081967213115,36.26229508196721,27.016393442622952,21.016393442622952,12.295081967213115,5.639344262295082,7.475409836065574,7.016393442622951,7.344262295081967
109,1360,50,404.1311475409836,14.288835237267511,4.295081967213115,5.311475409836065,3.8688524590163933,3.737704918032787,4.819672131147541,16.16393442622951,39.50819672131148,29.21311475409836,26.59016393442623,14.065573770491802,6.786885245901639,2.1639344262295084,3.80327868852459,12.229508196721312,20.885245901639344,42.0,44.81967213114754,39.278688524590166,28.491803278688526,19.540983606557376,7.836065573770492,9.40983606557377,9.60655737704918,9.704918032786885
110,570,50,180.39344262295083,13.643852284619694,1.5737704918032787,0.6229508196721312,2.4262295081967213,1.4098360655737705,2.360655737704918,7.967213114754099,17.737704918032787,14.98360655737705,13.508196721311476,5.934426229508197,1.7377049180327868,1.2131147540983607,1.2131147540983607,5.639344262295082,7.213114754098361,20.0,24.295081967213115,15.737704918032787,10.62295081967213,8.524590163934427,2.459016393442623,3.6065573770491803,5.377049180327869,4.229508196721311
111,3060,50,787.344262295082,14.464158480356973,8.39344262295082,10.98360655737705,7.901639344262295,6.524590163934426,9.508196721311476,35.80327868852459,70.91803278688525,61.31147540983606,44.459016393442624,26.983606557377048,13.475409836065573,10.754098360655737,11.573770491803279,30.75409836065574,42.36065573770492,75.70491803278688,87.67213114754098,65.93442622950819,46.81967213114754,37.83606557377049,19.57377049180328,21.016393442622952,21.18032786885246,19.901639344262296
112,1070,50,329.24590163934425,14.384285931077443,3.8360655737704916,4.098360655737705,3.2131147540983607,3.0491803278688523,3.6721311475409837,13.049180327868852,31.40983606557377,23.18032786885246,21.639344262295083,11.60655737704918,4.426229508196721,1.7049180327868851,2.8852459016393444,8.459016393442623,15.508196721311476,36.295081967213115,40.16393442622951,30.098360655737704,25.672131147540984,14.524590163934427,5.901639344262295,8.262295081967213,8.131147540983607,8.459016393442623
113,2010,50,568.0,14.437594915808974,5.311475409836065,6.39344262295082,6.524590163934426,5.114754098360656,7.016393442622951,25.114754098360656,52.75409836065574,42.721311475409834,36.131147540983605,19.18032786885246,9.573770491803279,6.590163934426229,6.0,19.868852459016395,31.57377049180328,51.57377049180328,67.34426229508196,52.75409836065574,32.459016393442624,28.852459016393443,11.081967213114755,15.737704918032787,13.475409836065573,14.852459016393443
114,920,50,282.39344262295083,14.02014376507288,2.622950819672131,2.819672131147541,3.0491803278688523,2.459016393442623,3.540983606557377,10.918032786885245,25.868852459016395,21.60655737704918,18.950819672131146,10.59016393442623,3.1147540983606556,1.6721311475409837,2.7540983606557377,8.065573770491802,12.524590163934427,32.26229508196721,35.63934426229508,25.475409836065573,19.868852459016395,12.229508196721312,5.016393442622951,7.475409836065574,6.819672131147541,7.049180327868853
115,30,50,10.360655737704919,12.512780471575127,0.26229508196721313,0.0,0.0,0.0,0.03278688524590164,0.9508196721311475,1.4426229508196722,0.26229508196721313,0.4918032786885246,0.22950819672131148,0.06557377049180328,0.0,0.13114754098360656,0.06557377049180328,0.39344262295081966,2.4918032786885247,0.7540983606557377,0.5901639344262295,0.9836065573770492,0.9180327868852459,0.03278688524590164,0.22950819672131148,0.0,0.03278688524590164
116,3170,50,806.8524590163935,14.432504167204904,8.524590163934427,11.180327868852459,8.131147540983607,7.213114754098361,9.80327868852459,36.557377049180324,71.40983606557377,62.19672131147541,45.50819672131148,28.262295081967213,14.491803278688524,11.540983606557377,11.639344262295081,31.901639344262296,44.622950819672134,78.19672131147541,88.09836065573771,68.75409836065573,48.721311475409834,37.31147540983606,20.0327868852459,21.540983606557376,21.34426229508197,19.868852459016395
117,1200,50,361.08196721311475,14.475335077547667,3.8688524590163933,5.049180327868853,3.8688524590163933,3.0491803278688523,3.737704918032787,13.704918032786885,36.42622950819672,25.475409836065573,24.78688524590164,13.081967213114755,4.721311475409836,1.7049180327868851,3.442622950819672,9.540983606557377,17.18032786885246,38.557377049180324,42.885245901639344,34.0655737704918,26.78688524590164,16.098360655737704,7.147540983606557,8.62295081967213,8.754098360655737,8.524590163934427
118,1170,50,353.6393442622951,14.446119618447712,3.8688524590163933,5.049180327868853,3.2131147540983607,3.0491803278688523,3.7049180327868854,13.704918032786885,35.967213114754095,25.672131147540984,22.327868852459016,13.081967213114755,4.491803278688525,1.7049180327868851,3.2459016393442623,8.688524590163935,16.81967213114754,39.049180327868854,41.83606557377049,33.83606557377049,26.16393442622951,15.508196721311476,6.983606557377049,8.459016393442623,8.688524590163935,8.524590163934427
119,200,50,64.42622950819673,12.493875162597842,1.1475409836065573,0.39344262295081966,0.6557377049180327,0.19672131147540983,1.1475409836065573,2.4262295081967213,6.131147540983607,5.180327868852459,3.6721311475409837,1.6721311475409837,1.2459016393442623,0.36065573770491804,0.19672131147540983,3.180327868852459,2.0655737704918034,6.950819672131147,8.885245901639344,5.639344262295082,3.540983606557377,4.622950819672131,1.0819672131147542,1.1475409836065573,1.8360655737704918,1.0491803278688525
120,5050,50,1109.27868852459,14.865342988234415,17.639344262295083,16.0327868852459,12.688524590163935,9.868852459016393,15.344262295081966,56.91803278688525,86.75409836065573,81.8688524590164,58.295081967213115,38.131147540983605,25.639344262295083,15.704918032786885,17.081967213114755,47.40983606557377,64.39344262295081,99.11475409836065,114.0,90.62295081967213,67.50819672131148,50.721311475409834,30.42622950819672,33.63934426229508,30.852459016393443,28.62295081967213
121,310,50,100.88524590163935,13.084356531047927,1.278688524590164,0.4262295081967213,0.8524590163934426,0.8524590163934426,1.8360655737704918,2.9508196721311477,9.967213114754099,8.524590163934427,6.622950819672131,2.6885245901639343,1.540983606557377,0.5573770491803278,0.4918032786885246,4.262295081967213,3.80327868852459,9.868852459016393,13.245901639344263,10.655737704918034,5.377049180327869,5.80327868852459,1.7049180327868851,2.2950819672131146,2.8852459016393444,2.3934426229508197
122,1480,50,433.8688524590164,14.267690975072993,4.655737704918033,5.934426229508197,4.163934426229508,3.9672131147540983,5.508196721311475,17.40983606557377,41.57377049180328,32.42622950819672,27.737704918032787,15.40983606557377,7.573770491803279,3.278688524590164,4.262295081967213,13.60655737704918,23.704918032786885,42.032786885245905,47.442622950819676,43.34426229508197,28.75409836065574,21.868852459016395,8.19672131147541,10.557377049180328,9.672131147540984,10.78688524590164
123,2190,50,609.4426229508197,14.339946321196674,5.540983606557377,6.426229508196721,6.557377049180328,5.114754098360656,7.672131147540983,26.098360655737704,56.09836065573771,45.63934426229508,38.91803278688525,20.688524590163933,10.39344262295082,7.344262295081967,6.327868852459017,20.524590163934427,33.34426229508197,57.278688524590166,72.75409836065573,55.31147540983606,35.01639344262295,30.688524590163933,13.344262295081966,17.40983606557377,15.180327868852459,15.770491803278688
124,10,50,5.377049180327869,11.884998891163328,0.0,0.0,0.0,0.0,0.0,1.180327868852459,0.26229508196721313,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.26229508196721313,1.3770491803278688,0.22950819672131148,0.5245901639344263,0.36065573770491804,1.0819672131147542,0.03278688524590164,0.0,0.0,0.0
